COMID,NWs,SiteClass,BFICat
18508314,0.091120647,HiN,24.00222965
18508316,0.059999999,LoN,24
18508320,0.060158171,LoN,24
18508322,0.148282996,HiN,26.52364678
18508324,0.148786001,HiN,28.67941129
18508326,0.147024627,HiN,26
18508328,0.145885921,HiN,26
18508330,0.060267961,LoN,24
18508332,0.060327058,LoN,24
18508334,0.14646674,HiN,29.33348404
18508336,0.059999999,LoN,24.22394841
18508338,0.149838001,HiN,29.90732394
18508346,0.087997875,LoN,27
18508348,0.107096309,HiN,28.41590203
18508350,0.059999999,LoN,23.91511557
18508352,0.078072789,LoN,31
18508354,0.087949535,LoN,27.08034953
18508358,0.082702382,LoN,27
18508360,0.095544943,HiN,27
18508362,0.0713713,LoN,27
18508364,0.059999999,LoN,22.86370623
18508366,0.059999999,LoN,24
18508376,0.061843689,LoN,30.95912483
18508382,0.075590534,LoN,30.63037232
18508384,0.059999999,LoN,23.51221967
18508386,0.059999999,LoN,23.22963278
18508388,0.061001233,LoN,30
18508390,0.059999999,LoN,21
18508392,0.131432817,HiN,30
18508394,0.129475361,HiN,30
18508396,0.088794495,LoN,21
18508398,0.077663063,LoN,29.14254237
18508400,0.0894341,HiN,21
18508402,0.059999999,LoN,21
18508404,0.059999999,LoN,21
18508406,0.059999999,LoN,21.6450239
18508408,0.059999999,LoN,21
18508410,0.059999999,LoN,21.01262244
18508412,0.059999999,LoN,21.1588785
18508414,0.059999999,LoN,30
18508416,0.059999999,LoN,30
18508418,0.092041415,HiN,21.72833374
18508420,0.093974705,HiN,21
18508422,0.094270714,HiN,21
18508424,0.059969047,LoN,21.06581822
18508426,0.060701309,LoN,30.06660424
18508428,0.059999999,LoN,30.62470935
18508430,0.061007439,LoN,29.6285896
18508432,0.050326133,LoN,21.0408534
18508434,0.059999999,LoN,21.32739421
18508436,0.059783966,LoN,21
18508438,0.059999999,LoN,21.46116801
18508440,0.059999999,LoN,29.514637
18508442,0.059999999,LoN,21
18508444,0.061361722,LoN,29.05151082
18508446,0.120407924,HiN,21.44157442
18508448,0.077416663,LoN,21.06274462
18508450,0.10988901,HiN,21
18508452,0.120866685,HiN,21.3725884
18508454,0.106101691,HiN,21.51766103
18508456,0.061782986,LoN,27.55588684
18508458,0.149781494,HiN,21.79778205
18508460,0.059999999,LoN,28.80503639
18508462,0.059999999,LoN,29.91240967
18508464,0.048031474,LoN,21.62375154
18508466,0.059999999,LoN,28.96290299
18508468,0.059999999,LoN,28.19066851
18508470,0.059999999,LoN,29.37299426
18508472,0.059999999,LoN,28.89651933
18508518,0.149838001,HiN,30.75730735
18508520,0.059999999,LoN,24.51940375
18508522,0.149838001,HiN,27.95063092
18508524,0.059999999,LoN,24.58933965
18508526,0.059999999,LoN,24
18508528,0.059999999,LoN,24
18508530,0.059999999,LoN,24
18508532,0.088726489,LoN,24.46967195
18508534,0.059999999,LoN,24
18508536,0.059999999,LoN,24.00750705
18508538,0.105739784,HiN,30.00593108
18508540,0.101428315,HiN,24.60524346
18508542,0.059999999,LoN,22.56557765
18508544,0.059999999,LoN,23.35544129
18508546,0.086500787,LoN,22.03212663
18508548,0.059999999,LoN,21.8300773
18508550,0.064218005,LoN,28.96517743
18508552,0.087318001,LoN,21.53656004
18508554,0.059999999,LoN,21.02325242
18508556,0.088030992,LoN,21.00208569
18508558,0.059999999,LoN,21.00803913
18508560,0.090719825,HiN,30
18508562,0.149673823,HiN,29.86346074
18508564,0.141552687,HiN,30
18508566,0.097070312,HiN,30
18508568,0.059999999,LoN,21.97635806
18508570,0.059999999,LoN,21.60865562
18508572,0.08758395,LoN,28.32000646
18508574,0.059999999,LoN,21.72581246
18508576,0.091366571,HiN,21.12548534
18508578,0.059999999,LoN,21.39070064
18508580,0.059999999,LoN,21.83049604
18508582,0.058169004,LoN,21
18508584,0.149838001,HiN,21.98291652
18508586,0.02536206,LoN,22
18508588,0.056874098,LoN,22
18508590,0.064495185,LoN,27.95906745
18508594,0.059999999,LoN,23.22576074
18508596,0.086123466,LoN,22.16443897
18508598,0.060262764,LoN,24
18508600,0.060266351,LoN,24
18508602,0.145882747,HiN,26
18508604,0.147019294,HiN,26
18508606,0.086542293,LoN,25.98482599
18508608,0.087684312,LoN,26.02547307
18508612,0.087933665,LoN,26.28974359
18508614,0.081489682,LoN,24.10413724
18508616,0.059999999,LoN,24
18508618,0.085405661,LoN,23.95176889
18508620,0.081680948,LoN,24
18508622,0.059999999,LoN,24
18508624,0.088000473,LoN,26.77613311
18508626,0.107074251,HiN,30
18508628,0.090538064,HiN,29.49577465
18508630,0.090615077,HiN,29.72612971
18508632,0.105672751,HiN,30
18508634,0.090360038,HiN,29.68809114
18508636,0.087583632,LoN,29
18508638,0.075589377,LoN,30
18508640,0.089988274,HiN,29.99301341
18508642,0.089914306,HiN,30
18508644,0.129469411,HiN,30
18508646,0.129472386,HiN,30
18508648,0.061000311,LoN,30
18508650,0.090257717,HiN,30
18508652,0.059999999,LoN,21
18508654,0.059999999,LoN,21
18508656,0.090455561,HiN,30.08519167
18508658,0.097065278,HiN,30
18508662,0.090528501,HiN,30
18508664,0.059999999,LoN,24
18508666,0.149838001,HiN,31.43002545
18508668,0.102034579,HiN,26.6119403
18508670,0.060862168,LoN,27
18508672,0.059999999,LoN,23
18508674,0.059999999,LoN,21.83919598
18508676,0.088694667,LoN,26
18508678,0.083398351,LoN,25.82369942
18508680,0.086121985,LoN,24
18508682,0.087935315,LoN,27.93333333
18508684,0.087948846,LoN,28
18508688,0.090495736,HiN,29.47558227
18508690,0.078276193,LoN,21
18508692,0.028004259,LoN,21
18508694,0.149838001,HiN,30.27181208
18508842,0.149838001,HiN,32.4487133
18508846,0.169293264,HiN,31.25560976
18508848,0.152011921,HiN,31.82002293
18508850,0.170655256,HiN,32.97355534
18508852,0.161817273,HiN,33
18508854,0.160798013,HiN,32.12736587
18508856,0.149838001,HiN,35.01156627
18508858,0.163502181,HiN,32
18508860,0.164502536,HiN,32.60376751
18508862,0.196365343,HiN,30.50796951
18508864,0.154555962,HiN,31
18508866,0.148548304,HiN,33.9973738
18508868,0.160122685,HiN,31
18508870,0.167240307,HiN,33
18508872,0.155458395,HiN,33
18508874,0.158673626,HiN,32.72964231
18508876,0.17348422,HiN,30.35562988
18508878,0.165780532,HiN,31
18508880,0.144620927,HiN,35
18508882,0.107894706,HiN,35
18508884,0.141955336,HiN,35
18508886,0.113550773,HiN,36.33880863
18508888,0.081753796,LoN,35
18508890,0.142901687,HiN,34.24494845
18508892,0.106217767,HiN,34.60508475
18508894,0.110790302,HiN,35
18508896,0.145424539,HiN,35.26048285
18508898,0.14418062,HiN,33.80478088
18508900,0.133567797,HiN,34
18508902,0.080351972,LoN,35.46973903
18508904,0.100991944,HiN,35.60870588
18508906,0.112095746,HiN,35
18508908,0.059999999,LoN,32
18508910,0.103951526,HiN,34
18508912,0.059999999,LoN,35.69100903
18508914,0.103930843,HiN,34.65726338
18508916,0.10394068,HiN,34
18508918,0.060499679,LoN,35
18508920,0.103931151,HiN,34.02608696
18508922,0.060500264,LoN,35
18508924,0.060512923,LoN,35
18508926,0.060512871,LoN,35
18508928,0.059999999,LoN,38
18508930,0.059999999,LoN,38
18508932,0.059999999,LoN,36.33971292
18508934,0.059999999,LoN,33.31192661
18508936,0.059999999,LoN,31.25868726
18508938,0.059999999,LoN,35
18508940,0.059999999,LoN,32.79501217
18508942,0.059999999,LoN,37.1568274
18508944,0.059999999,LoN,33.85749537
18508946,0.059999999,LoN,33.806022
18508948,0.059999999,LoN,33
18508950,0.059999999,LoN,35
18508952,0.059999999,LoN,34.42084006
18508954,0.060512931,LoN,35
18508956,0.059999999,LoN,35
18508958,0.059999999,LoN,36.55483871
18508960,0.059999999,LoN,36.27157652
18508962,0.059999999,LoN,31.27154472
18508964,0.059999999,LoN,36
18508966,0.059999999,LoN,31.46537136
18508968,0.059999999,LoN,33.33715442
18508970,0.059999999,LoN,35.01914048
18508972,0.059999999,LoN,36
18508974,0.059999999,LoN,35.53248408
18508976,0.059999999,LoN,35.42876902
18508978,0.060551414,LoN,33.72114511
18508980,0.059999999,LoN,32.45565438
18508982,0.059999999,LoN,33
18508984,0.059999999,LoN,33
18508986,0.059999999,LoN,32.92469925
18508988,0.059999999,LoN,33
18508990,0.059999999,LoN,33.02942515
18508992,0.059999999,LoN,33
18508994,0.060566095,LoN,33
18508996,0.059999999,LoN,30.48067912
18508998,0.059999999,LoN,32.43460624
18509000,0.059999999,LoN,34.04505047
18509002,0.060578132,LoN,32.88800728
18509006,0.060604565,LoN,32.21604027
18509008,0.059999999,LoN,30.53859223
18509010,0.060624064,LoN,31.94117036
18509014,0.059999999,LoN,33.70606354
18509016,0.059999999,LoN,32.19536757
18509018,0.060643739,LoN,30.86963243
18509020,0.060689839,LoN,30.0039086
18509022,0.059999999,LoN,32.75543237
18509024,0.059999999,LoN,31.0008901
18509040,0.149838001,HiN,32.74486804
18509042,0.149838001,HiN,35.68457781
18509044,0.167406697,HiN,33.62726488
18509046,0.189783692,HiN,31.92021467
18509048,0.059999999,LoN,30.21470733
18509050,0.139911681,HiN,33.94814241
18509052,0.104342534,HiN,34.50935935
18509054,0.059999999,LoN,32
18509056,0.059999999,LoN,35
18509058,0.059999999,LoN,34.71749522
18509060,0.059999999,LoN,34.87962963
18509062,0.059999999,LoN,33.29010148
18509066,0.090715565,HiN,30.82034632
18509070,0.090929155,HiN,31
18509072,0.090569135,HiN,30.34197286
18509074,0.104405797,HiN,31.51816958
18509078,0.104394331,HiN,32.00048117
18509082,0.113497836,HiN,36
18509084,0.104337597,HiN,32.61147695
18509086,0.080340678,LoN,35
18509088,0.101021292,HiN,35.82135524
18509090,0.10101218,HiN,36.48120729
18509092,0.101030273,HiN,35.06648452
18509094,0.101011008,HiN,36
18509096,0.104332484,HiN,34
18509098,0.104264817,HiN,32.86098099
18509100,0.103985377,HiN,34
18509102,0.059999999,LoN,34
18509104,0.103951668,HiN,34
18509108,0.101015279,HiN,35
18509110,0.060499677,LoN,35
18509112,0.103930794,HiN,35
18509114,0.059999999,LoN,33
18509116,0.100950725,HiN,37.0898289
18509118,0.103860422,HiN,34.93967122
18509120,0.100764386,HiN,38.56189474
18509122,0.059999999,LoN,38
18509124,0.100931959,HiN,38
18509126,0.100818071,HiN,37.39404869
18509128,0.10082854,HiN,37.80913706
18509130,0.149838001,HiN,31.96891811
18509132,0.149838001,HiN,35
18509136,0.146479065,HiN,33.69512195
18509138,0.139521761,HiN,33.3713355
18509140,0.139189728,HiN,33
18509142,0.152870409,HiN,33.2524377
18509144,0.059999999,LoN,32
18509146,0.059999999,LoN,35
18509148,0.103909298,HiN,34.92307692
18509150,0.139907684,HiN,34
18509152,0.103985412,HiN,34
18509156,0.103874372,HiN,33.048
18509158,0.1120858,HiN,35
18509162,0.104051608,HiN,34
18509168,0.100991906,HiN,36
18509170,0.100931143,HiN,38
18509174,0.103951641,HiN,34
18509176,0.103930651,HiN,34.48351648
18509178,0.059999999,LoN,38
18509234,0.025,LoN,23
18509238,0.025,LoN,22.96168582
18509246,0.025,LoN,22
18509250,0.025,LoN,23
18509252,0.025,LoN,23
18509254,0.025,LoN,23
18509256,0.025,LoN,23
18509260,0.025,LoN,22.11200586
18509264,0.025,LoN,22.18435252
18509274,0.025,LoN,23
18509276,0.025,LoN,23.14811849
18509278,0.025,LoN,22.83873144
18509280,0.025,LoN,22.71283784
18509286,0.025,LoN,23.01397121
18509292,0.025,LoN,23
18509294,0.025,LoN,22.57969543
18509300,0.025,LoN,22.8
18509304,0.025,LoN,23
18509306,0.025,LoN,23
18509308,0.025,LoN,22.32314815
18509312,0.025,LoN,22.00500626
18509314,0.025,LoN,23
18509316,0.025,LoN,23
18509320,0.043435947,LoN,23
18509332,0.025,LoN,23
18509336,0.025,LoN,23
18509340,0.025,LoN,22.93446328
18509342,0.025,LoN,22.52684564
18509346,0.025,LoN,23.13671275
18509352,0.025,LoN,23
18509360,0.025,LoN,23
18509364,0.025,LoN,23
18509366,0.025,LoN,23.00351865
18509368,0.025,LoN,23.2724359
18509372,0.037944724,LoN,23
18509386,0.025,LoN,23
18509388,0.025,LoN,23.58550296
18509392,0.025,LoN,23
18509396,0.025,LoN,23
18509400,0.025,LoN,22.92788879
18509422,0.025,LoN,23
18509426,0.025,LoN,23
18509436,0.025,LoN,22.94571118
18509438,0.025,LoN,23
18509462,0.031039333,LoN,22.77322765
18509512,0.117938978,HiN,22.93270155
18509544,0.035488994,LoN,22.71102751
18509726,0.090126876,HiN,22.98520866
18509734,0.092964871,HiN,22.74210705
18509764,0.059361605,LoN,23
18509786,0.131837695,HiN,23
18509788,0.130676397,HiN,24.34249944
18509790,0.140399276,HiN,23.14705882
18509802,0.149838001,HiN,25.25135298
18509806,0.149838001,HiN,25.84418674
18509884,0.025,LoN,23
18509886,0.025,LoN,23
18509910,0.025,LoN,22
18509912,0.059999999,LoN,29.1157189
18509914,0.059999999,LoN,29.21690761
18509916,0.059999999,LoN,28.09957447
18511398,0.104051614,HiN,33.51674641
20097079,0.059999999,LoN,32.15911753
20097081,0.060194065,LoN,33.20122964
20097083,0.110373012,HiN,34
20097085,0.133865973,HiN,34.22420224
20097087,0.149838001,HiN,35
20097125,0.083028195,LoN,31
20097127,0.082952674,LoN,29.73644322
20097129,0.059999999,LoN,30
20097131,0.059999999,LoN,30
20097133,0.059999999,LoN,29.78821353
20097135,0.061760244,LoN,29.22366385
20097137,0.059999999,LoN,29.42107691
20097139,0.059999999,LoN,30.64756056
20097141,0.059999999,LoN,30.01248345
20097143,0.099513934,HiN,29.95627336
20097145,0.110101777,HiN,29
20097147,0.101581113,HiN,29
20097149,0.059999999,LoN,30.49521799
20097151,0.116637995,HiN,29.44573796
20097153,0.059999999,LoN,30.9817536
20097155,0.136709549,HiN,30.21926725
20097157,0.059999999,LoN,30.25671074
20097159,0.059999999,LoN,30.75607883
20097161,0.148037551,HiN,31
20097179,0.062986347,LoN,30.74460919
20097181,0.115819553,HiN,30.95360124
20097183,0.08300582,LoN,30.97731407
20097247,0.121206028,HiN,34.69547872
20097249,0.141951669,HiN,34.96928052
20097251,0.137208351,HiN,35
20097255,0.149838001,HiN,35.11927982
20097257,0.149838001,HiN,35
20097259,0.091582985,HiN,35.9
20097261,0.091586463,HiN,35.22222222
20097263,0.083032804,LoN,31
20097265,0.149838001,HiN,36.44842407
20097267,0.092146018,HiN,36
20097269,0.091429446,HiN,35.22788543
20097275,0.096748428,HiN,34.10255513
20097277,0.083287407,LoN,31
20097279,0.083515122,LoN,31
20097281,0.09170661,HiN,35.93212237
20097283,0.149838001,HiN,36
20097285,0.149838001,HiN,37
20097287,0.092531425,HiN,36.11871593
20097289,0.092105899,HiN,36
20097291,0.06196181,LoN,30.58725862
20097293,0.073339275,LoN,31
20097295,0.149838001,HiN,37
20097297,0.093617561,HiN,37
20097299,0.060565526,LoN,31
20097301,0.149838001,HiN,37
20097303,0.093511534,HiN,36.44732254
20097305,0.149838001,HiN,35.75132979
20097307,0.094135093,HiN,37
20097309,0.149838001,HiN,37
20097311,0.111761825,HiN,33
20097313,0.111381142,HiN,33.04748505
20097315,0.124831454,HiN,34.79307841
20097317,0.091062586,HiN,35
20097319,0.149838001,HiN,36
20097321,0.062198499,LoN,30.99543031
20097323,0.081573211,LoN,30.95885592
20097325,0.089846112,HiN,35
20097327,0.083790372,LoN,31.05542941
20097329,0.069067326,LoN,32.0078982
20097331,0.080645975,LoN,31.27002637
20097335,0.080097898,LoN,31
20097337,0.082525961,LoN,31
20097339,0.079957152,LoN,31
20097341,0.08002076,LoN,31.05819367
20097343,0.080019834,LoN,31
20097345,0.149838001,HiN,35.57589626
20097349,0.095840991,HiN,37
20097351,0.149838001,HiN,37.05484461
20097353,0.149969758,HiN,37.64418471
20097355,0.079934799,LoN,31
20097357,0.079941053,LoN,31
20097359,0.079984539,LoN,31
20097361,0.079933759,LoN,31.00512582
20097363,0.080011666,LoN,31
20097365,0.080093765,LoN,31
20097367,0.088335449,LoN,34.40746667
20097369,0.08908275,HiN,34.8245614
20097371,0.149838001,HiN,36.00084782
20097373,0.097220938,HiN,38
20097375,0.08690003,LoN,33
20097377,0.116832273,HiN,33
20097379,0.149838001,HiN,36.57700651
20097381,0.150907979,HiN,37.21560575
20097383,0.149838001,HiN,35
20097385,0.096549605,HiN,37.35411593
20097387,0.149838001,HiN,38
20097389,0.087855244,LoN,33.49044309
20097391,0.087303941,LoN,33
20097393,0.149838001,HiN,35
20097395,0.149838001,HiN,34.97757848
20097397,0.149838001,HiN,35.95529915
20097399,0.149838001,HiN,38.00365249
20097401,0.098858763,HiN,38.33006536
20097403,0.158934617,HiN,37.36590689
20097405,0.09886016,HiN,39
20097407,0.098877661,HiN,38.33487298
20097409,0.149838001,HiN,38
20097411,0.149838001,HiN,34.99653179
20097413,0.149838001,HiN,33.58854167
20097415,0.063365443,LoN,30.51327314
20097417,0.098880453,HiN,39
20097419,0.149838001,HiN,36
20097421,0.097665058,HiN,38
20097423,0.097838707,HiN,38
20097425,0.098677409,HiN,38.11033029
20097427,0.132455173,HiN,37
20097429,0.070043427,LoN,31
20097431,0.099352818,HiN,38.68280632
20097433,0.149838001,HiN,37.26027397
20097435,0.149838001,HiN,38
20097437,0.099465895,HiN,39
20097439,0.098099406,HiN,38
20097441,0.098228823,HiN,38
20097443,0.15007818,HiN,37.73801707
20097445,0.150050989,HiN,38.19787919
20097447,0.149838001,HiN,37
20097449,0.149838001,HiN,36.00349447
20097451,0.149838001,HiN,39
20097453,0.237363204,HiN,39
20097455,0.141773621,HiN,33
20097457,0.149838001,HiN,34.52926729
20097459,0.149838001,HiN,34.45199792
20097461,0.149838001,HiN,38
20097463,0.333305,HiN,39
20097465,0.063726096,LoN,29.89617529
20097467,0.100438483,HiN,31
20097469,0.212350994,HiN,37
20097471,0.149838001,HiN,38
20097473,0.063528449,LoN,30
20097475,0.149838001,HiN,34.03814322
20097477,0.149838001,HiN,32.9986688
20097479,0.431035995,HiN,38.9137931
20097481,0.148681324,HiN,31
20097483,0.207382155,HiN,38.74149794
20097485,0.149838001,HiN,36
20097487,0.100129974,HiN,38.89803063
20097489,0.132045419,HiN,37.8287373
20097491,0.131966274,HiN,38
20097493,0.149838001,HiN,38.25511198
20097495,0.065168445,LoN,29.19087948
20097497,0.065171631,LoN,30.84586573
20097499,0.149776039,HiN,31
20097501,0.149838001,HiN,38
20097503,0.149838001,HiN,33.05940142
20097505,0.149838001,HiN,36
20097507,0.149838001,HiN,36.33148559
20097509,0.149838001,HiN,36
20097511,0.149838001,HiN,35.52640545
20097513,0.059999999,LoN,31
20097515,0.101395035,HiN,38.67432531
20097517,0.087608261,LoN,30.78217499
20097519,0.166065551,HiN,39
20097521,0.101631345,HiN,38.54464286
20097523,0.166205866,HiN,37.05992011
20097525,0.103451403,HiN,38.52179367
20097527,0.070654815,LoN,29.01179941
20097529,0.061996399,LoN,29
20097531,0.063313263,LoN,29.1888654
20097533,0.149838001,HiN,35.91935484
20097535,0.149838001,HiN,34.90178994
20097537,0.151433903,HiN,37.5908059
20097539,0.147382535,HiN,32.27402799
20097541,0.149838001,HiN,35.91748166
20097543,0.149838001,HiN,31.65438695
20097545,0.097878959,HiN,29.06653524
20097547,0.149838001,HiN,38
20097549,0.149838001,HiN,38.97364086
20097551,0.059999999,LoN,29.64830508
20097553,0.149838001,HiN,36.74873447
20097555,0.149838001,HiN,37.55277012
20097557,0.131131064,HiN,38
20097559,0.059999999,LoN,29.64985673
20097561,0.131960324,HiN,38.13904258
20097563,0.149838001,HiN,33.82790502
20097565,0.066248574,LoN,29.13333333
20097567,0.061091425,LoN,29.55930144
20097569,0.149838001,HiN,38
20097571,0.149838001,HiN,37.77078652
20097573,0.149838001,HiN,35.23406721
20097575,0.161932765,HiN,38.14476729
20097577,0.149838001,HiN,35.02887819
20097579,0.149838001,HiN,38.03283767
20097581,0.160226949,HiN,38.26554622
20097583,0.059999999,LoN,30
20097585,0.149838001,HiN,36.94958616
20097587,0.149838001,HiN,38
20097589,0.149838001,HiN,32.84086891
20097591,0.149838001,HiN,34.68491124
20097593,0.149838001,HiN,36.18733509
20097597,0.149838001,HiN,31.28842717
20097599,0.149838001,HiN,38
20097601,0.149838001,HiN,38
20097603,0.149838001,HiN,37.28288024
20097605,0.149838001,HiN,38.79673
20097607,0.149838001,HiN,34.29992909
20097609,0.149838001,HiN,33.68025598
20097611,0.149838001,HiN,38.39920556
20097613,0.295351872,HiN,38
20097615,0.149838001,HiN,31.21424962
20097617,0.165440164,HiN,41
20097619,0.165421363,HiN,39.37982196
20097621,0.062914136,LoN,29
20097623,0.149838001,HiN,38
20097625,0.165468619,HiN,39.33112583
20097627,0.165471172,HiN,40.75675676
20097629,0.067247204,LoN,29.6761035
20097631,0.149838001,HiN,38
20097633,0.239631328,HiN,38.02345713
20097635,0.059999999,LoN,29.13972409
20097637,0.149838001,HiN,32.33176199
20097639,0.149838001,HiN,31.24690995
20097641,0.149838001,HiN,38.0071314
20097643,0.149838001,HiN,34.38122427
20097645,0.149838001,HiN,32.77502945
20097647,0.149838001,HiN,35.99175824
20097649,0.149838001,HiN,36.75727214
20097651,0.149838001,HiN,36.40935361
20097653,0.149838001,HiN,38.41832669
20097655,0.149838001,HiN,36
20097657,0.149838001,HiN,33.84222322
20097659,0.165472001,HiN,38
20097661,0.149838001,HiN,31.19390954
20097663,0.059999999,LoN,30.03305016
20097665,0.059999999,LoN,29
20097667,0.059999999,LoN,29.31141149
20097669,0.105553317,HiN,29.02613403
20097671,0.059999999,LoN,29.29972603
20097673,0.149838001,HiN,30.5784923
20097675,0.149838001,HiN,35.19207617
20097677,0.149838001,HiN,35.60267857
20097679,0.149838001,HiN,34.09909019
20097681,0.149838001,HiN,31.16302401
20097683,0.149838001,HiN,37.91697417
20097685,0.104116448,HiN,30.02358808
20097687,0.059999999,LoN,30
20097689,0.059999999,LoN,29.79414733
20097691,0.149838001,HiN,32.65612945
20097693,0.149838001,HiN,33.40149823
